status,session,source,destination,duplicate_of,sha256,note
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-01.png,assets/world-anvil/screenshots/Session 16/Session 16-01.png,,0341f9b311d2b88758c809cd89035339db45821253df343a5b04e3278f6c533f,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-02.png,assets/world-anvil/screenshots/Session 16/Session 16-02.png,,fb32bd81c33af01dad83ae3bdfafdca22a9d426cdab4c0a59c51fdb8d216570a,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-03.png,assets/world-anvil/screenshots/Session 16/Session 16-03.png,,b7dc2a37e07268b4ad15658a82c34ec019547c28d25b0d725e2cad264553ceff,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-04.png,assets/world-anvil/screenshots/Session 16/Session 16-04.png,,7ae1723502742e683e1265e4f3f5f52e97e944001e2391a7af5391e32c4cb206,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-05.png,assets/world-anvil/screenshots/Session 16/Session 16-05.png,,9845c3ebc98e79333eb49f82d4821350c8ea6041d13373885ae467c70bef4453,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-06.png,assets/world-anvil/screenshots/Session 16/Session 16-06.png,,71282ce382e144f6f5c9a45277eca31f67d36fc88024945c23ef32982d0541be,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-07.png,assets/world-anvil/screenshots/Session 16/Session 16-07.png,,23df2e1b1ed50778fb1c22c6a045e2b3efe3535f2d5f7e49a52e7359985f3ed7,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-08.png,assets/world-anvil/screenshots/Session 16/Session 16-08.png,,ebffc75d9f9f2550f5fec86accfd3a5eac498411384932af980cbb25940d70e1,
move,Session 16,assets/world-anvil/screenshots-originals/Session 16/Session 16-09.png,assets/world-anvil/screenshots/Session 16/Session 16-09.png,,1907e3619d5ed24dc1c8cd888488b3e6b1af8e442a98ccfc595da74ddac8a4dd,
move,Session 17,assets/world-anvil/screenshots-originals/Session 17/Session 17-01.png,assets/world-anvil/screenshots/Session 17/Session 17-01.png,,a110b39800b7977c5861cc31b54c502511080392f0ee50d60f802a425869e73f,
move,Session 17,assets/world-anvil/screenshots-originals/Session 17/Session 17-03.png,assets/world-anvil/screenshots/Session 17/Session 17-03.png,,83cb7281a86e1c9d0f1d900434f372f30fb5bc20339b9ca4f9696e638a4659cf,
move,Session 17,assets/world-anvil/screenshots-originals/Session 17/Session 17-04.png,assets/world-anvil/screenshots/Session 17/Session 17-04.png,,8d1f72baf5bcf4c9088a973470e98211b07cb7b9f9d7ec3a0a827caa06776296,
move,Session 17,assets/world-anvil/screenshots-originals/Session 17/Session 17-05.png,assets/world-anvil/screenshots/Session 17/Session 17-05.png,,50281699f9259dce7616560d1247eabc5d66c214b83fafadd7353966fa015642,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-01.png,assets/world-anvil/screenshots/Session 18/Session 18-01.png,,c014140e351acad293c99e9ce3afa65a3f0d9514f16fa64280d39844c118b608,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-02.png,assets/world-anvil/screenshots/Session 18/Session 18-02.png,,4ea552c23f0484c834a4b38f38ac21c988e20411cf1b972c254c4d1ad6c02c30,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-03.png,assets/world-anvil/screenshots/Session 18/Session 18-03.png,,20b1d8f2eea226a3b94e37deb7cf3f6c066fa4c61db2b6bdac26337ef3a9ed6f,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-04.png,assets/world-anvil/screenshots/Session 18/Session 18-04.png,,c6069732de124ce98ec6800b7f5ae2782d9344a7e602fd99082a750e9952b285,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-05.png,assets/world-anvil/screenshots/Session 18/Session 18-05.png,,8f60662c36aaf1a4158ad30766ab83fd2bcd41f934d3934ea90c44101ca5eaf1,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-06.png,assets/world-anvil/screenshots/Session 18/Session 18-06.png,,aa13f647c5f5041f825e13501c6dc8543d1ad423934c40b1e5804ba60bfab3d1,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-07.png,assets/world-anvil/screenshots/Session 18/Session 18-07.png,,3202f5091cee2ef6ce92547954d881812c0d6e8a7fd2395b12eba8289e19da7f,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-08.png,assets/world-anvil/screenshots/Session 18/Session 18-08.png,,a52b3d564d5ae9353221810b9a42d12c35089c0318496b8b79f23949c206ffa3,
move,Session 18,assets/world-anvil/screenshots-originals/Session 18/Session 18-09.png,assets/world-anvil/screenshots/Session 18/Session 18-09.png,,81e92bee811436ddfe6f3bca456a2b2a93f2604fcc485754cb344e1cc9e02afd,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-01.png,assets/world-anvil/screenshots/Session 19/Session 19-01.png,,d1ce67ec3c0f15d7dfd546db329ffe0d4dbd247c66081f58817938eba4f951bc,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-02.png,assets/world-anvil/screenshots/Session 19/Session 19-02.png,,dff2461a0f19a7bde6b71949550fbb3d494b6d1dba6d67244e8f0facd2ab4d5f,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-03.png,assets/world-anvil/screenshots/Session 19/Session 19-03.png,,3febac239c6aa18d30247ca88c19213bb41adb0c7768f383646e8163b48707b2,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-04.png,assets/world-anvil/screenshots/Session 19/Session 19-04.png,,f70a72f9aa7e20a8c3dc63520e32aa35d97a4a707eca5b0e5a5626d84459e6de,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-05.png,assets/world-anvil/screenshots/Session 19/Session 19-05.png,,edde9de14ce93cf6db91435bb9a5e2bfb5904029a7df5bee541cd3413b58455d,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-06.png,assets/world-anvil/screenshots/Session 19/Session 19-06.png,,ec02e528007a0b66161849c60bc5c03a657f922a969947438512030dfa7fdb65,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-07.png,assets/world-anvil/screenshots/Session 19/Session 19-07.png,,5425a1255d15d6b3c538d4d708cfc3a60624084899a38cbc631a11930262181c,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-08.png,assets/world-anvil/screenshots/Session 19/Session 19-08.png,,0c1cb44f521a6c2f2514be9fa6abe03ed5ecf5682b39cbe8a7b3b506fc6a53b7,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-09.png,assets/world-anvil/screenshots/Session 19/Session 19-09.png,,3afe1ce4ddf8eaaccda049d1394fcec0bb73df9066c1695d5361a6e6c09dcfda,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-10.png,assets/world-anvil/screenshots/Session 19/Session 19-10.png,,5d7807b11a0647ac9e034511dfdad27ba3dcb17d8c61b709a31bdc692de3a151,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-11.png,assets/world-anvil/screenshots/Session 19/Session 19-11.png,,92ecd6e041bf74140228a4bd2f24a1f0479adfc57688595559fc71ac838e91a6,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-12.png,assets/world-anvil/screenshots/Session 19/Session 19-12.png,,7e86922a1b49d21daedfe38e53591c903873a6ce0da7602c34aceafc54d1b7da,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-14.png,assets/world-anvil/screenshots/Session 19/Session 19-14.png,,3fd73620f348e449f0cefc55e07c87f85547ec16ffdd3398224d6ec27287bab8,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-15.png,assets/world-anvil/screenshots/Session 19/Session 19-15.png,,995768b4e1a60979c4e373fedb1377665b6f6ddd0ef923b7728b2bc75ebaaf29,
move,Session 19,assets/world-anvil/screenshots-originals/Session 19/Session 19-16.png,assets/world-anvil/screenshots/Session 19/Session 19-16.png,,be97f0ec1b0d1856f359755de5a0c51ac63e2242a6023862477904d03f47c1b8,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-01.png,assets/world-anvil/screenshots/Session 20/Session 20-01.png,,83b5228a1bdab4b167d55085c441a02538597138b954613f25def6ba627cb779,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-02.png,assets/world-anvil/screenshots/Session 20/Session 20-02.png,,8fe93b63952e1aed2688c0afc97dc8b180d9f90b85e15cb53cee44df78a2cd25,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-03.png,assets/world-anvil/screenshots/Session 20/Session 20-03.png,,58414e7535018feabbed792e0f67fb622690b049f09f50925c1229c9e6d8ba87,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-04.png,assets/world-anvil/screenshots/Session 20/Session 20-04.png,,3faa455fc019c68ef8a1c9dfe8e220042f2b658cfe4b1449c394223fe002f374,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-05.png,assets/world-anvil/screenshots/Session 20/Session 20-05.png,,528a9d238cfc2162cda6283ccc84e78f00e0dc0c264fc6c605fe1e3f715e5044,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-06.png,assets/world-anvil/screenshots/Session 20/Session 20-06.png,,eadce5b8cd2547cab9a22c024921d767108f3321918e965b911cc07c2063662f,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-07.png,assets/world-anvil/screenshots/Session 20/Session 20-07.png,,9be326bf1645e1f9bb4182c809c639e86f1e0dc0d565d4a532216a6432a727b6,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-09.png,assets/world-anvil/screenshots/Session 20/Session 20-09.png,,d220be704863f01dca926b8a293085dd92f59c9bbed72ea33967ccc388445e59,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-10.png,assets/world-anvil/screenshots/Session 20/Session 20-10.png,,79743d91bc698a22b61e9102862891db90d5b6e893ea8cda5e2648dea4ad34ee,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-11.png,assets/world-anvil/screenshots/Session 20/Session 20-11.png,,bff8f86733a2538166121378169e5e2ad196b03cd154eb433164093bc76666ff,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-12.png,assets/world-anvil/screenshots/Session 20/Session 20-12.png,,4ba6885d9cc42b6ad82e91d41825e0dd63fe8e51774dc074207aee3a1ed320fb,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-13.png,assets/world-anvil/screenshots/Session 20/Session 20-13.png,,32657ae2dbfc89388444b6feefee04e26c6ebaea07b4ada46e7a05c5abff4f08,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-14.png,assets/world-anvil/screenshots/Session 20/Session 20-14.png,,c875e131a73efe0532d47493d90798331766f8c8574877b382f49756fdd0f2a2,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-15.png,assets/world-anvil/screenshots/Session 20/Session 20-15.png,,a7fd69f2352426116b2ae2070f51c1e6362dfd81ff897b9813cae84b55885e32,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-16.png,assets/world-anvil/screenshots/Session 20/Session 20-16.png,,2dbc7101e2ed48850991800aebdb1e3320803b750320e11071484b83d5bf7347,
move,Session 20,assets/world-anvil/screenshots-originals/Session 20/Session 20-17.png,assets/world-anvil/screenshots/Session 20/Session 20-17.png,,6b2143b29a93475aa03d2f6636b1fb0a39497f3f07d1442bf6c0c3e265a49f3f,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-01.png,assets/world-anvil/screenshots/Session 21/Session 21-01.png,,0f58b93761dae7581995e88ad436845ce2a57e3ac10c311745d8f0327c10cfc2,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-02.png,assets/world-anvil/screenshots/Session 21/Session 21-02.png,,de3150b475f369a8fa5647e2d08902f5488d8d9b82a097f2eb3d5d9c1739185a,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-03.png,assets/world-anvil/screenshots/Session 21/Session 21-03.png,,fdb064f2050e2a6b9c3065b3410a731f084bd0c2acdcdb6e51078a23c67c5db5,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-04.png,assets/world-anvil/screenshots/Session 21/Session 21-04.png,,5c1ab0e5b5442b249b5c6665f509ce2e05ab6d6dc525aabaf227e0508d940d8f,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-05.png,assets/world-anvil/screenshots/Session 21/Session 21-05.png,,092af4d6ab54812f77ebc9690b9d0e8ce44841a81270ba378560237b167097f2,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-06.png,assets/world-anvil/screenshots/Session 21/Session 21-06.png,,17ef1c4cf699d287f1dc0fcba092f01fb9f47548604e1e566d992cd7fdcdeecb,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-07.png,assets/world-anvil/screenshots/Session 21/Session 21-07.png,,e2ba86f65e80fcdb3ba4ef03e7cde0c89ee032064b6637e23f39d284bbedaa1b,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-08.png,assets/world-anvil/screenshots/Session 21/Session 21-08.png,,282ef243d77b4ae9e1f8e50cf38cb9dc8222dfb031de344a5228f4463dcdc6cf,
move,Session 21,assets/world-anvil/screenshots-originals/Session 21/Session 21-09.png,assets/world-anvil/screenshots/Session 21/Session 21-09.png,,353c1d4a592bbec31a58ddd70a291c1ce04b76127a32910850bdf6e13eeb3a44,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-01.png,assets/world-anvil/screenshots/Session 22/Session 22-01.png,,38f70de37f26e98167210f2efd05889439ada87c3cd2d2e490a5c2069dc557c3,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-02.png,assets/world-anvil/screenshots/Session 22/Session 22-02.png,,20a89bf3e17038bd79ae439b0006b598d6efbe74d555b5ae178dbfdcd4809d45,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-03.png,assets/world-anvil/screenshots/Session 22/Session 22-03.png,,d7877b2e9c8692f5227624deb57f7d943e7af013661577e1d63769d69b95fdc0,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-04.png,assets/world-anvil/screenshots/Session 22/Session 22-04.png,,405e35603dcac475527d358c95a3230bc269d02eb8f3020a19b7957a59ee455a,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-05.png,assets/world-anvil/screenshots/Session 22/Session 22-05.png,,29f8157d0449751b1550bd2d378409668be8343c78f3c8c48faf3536756e112c,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-06.png,assets/world-anvil/screenshots/Session 22/Session 22-06.png,,f987b841a91b9c17f40e98a11c27e13aa4482eed8754f8ee5f50437f3d2a05b2,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-07.png,assets/world-anvil/screenshots/Session 22/Session 22-07.png,,20c6bf1fce7b24d2bd821392e1aa7598f5782eabe2e5d19f2ba622774add481b,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-08.png,assets/world-anvil/screenshots/Session 22/Session 22-08.png,,1242d63eb406e16c9a8b4fa369b12b7b17d04d199ed193a05e4536f628054acb,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-09.png,assets/world-anvil/screenshots/Session 22/Session 22-09.png,,56c333631b61fd7c69546a9d8d494247b46c3a93e2ceb17558d928fe88904b20,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-10.png,assets/world-anvil/screenshots/Session 22/Session 22-10.png,,6ca041b24a69df1ee33fd65f89d37f6e0ec0a0274e261bf06fb694e183fc8d3c,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-11.png,assets/world-anvil/screenshots/Session 22/Session 22-11.png,,445ed46232bae2851eeee85f614dc3b9795ce881ebd05ff6aef377ba2f136161,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-12.png,assets/world-anvil/screenshots/Session 22/Session 22-12.png,,7ee8f5f12382b25e25bf53e27adb25d3c8d56ff7ef1bde71e589a88fb1da1945,
move,Session 22,assets/world-anvil/screenshots-originals/Session 22/Session 22-13.png,assets/world-anvil/screenshots/Session 22/Session 22-13.png,,311e75e9a64e4c35073d5755252c48ad65fb295216f9bbca2c46d419c3eb8adc,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-01.png,assets/world-anvil/screenshots/Session 23/Session 23-01.png,,cf07fdeb72da79c00c0be1e89e3ca6d8cc1843bd7d3b29e5cbf723522a044c42,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-02.png,assets/world-anvil/screenshots/Session 23/Session 23-02.png,,a624f613021f781bb63a4666fce23e26a78cd81c5c3dd6418cb09c9db240bf18,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-03.png,assets/world-anvil/screenshots/Session 23/Session 23-03.png,,fa9bcc5fd2100c7df1ada02358caaf68c6650ff7f0eb1690ee20d81ad86c7a04,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-04.png,assets/world-anvil/screenshots/Session 23/Session 23-04.png,,2be4dc4aab60514c6f0e1944a6e0bffd2c8c6fceb19e02de601e7e686d7ad48f,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-05.png,assets/world-anvil/screenshots/Session 23/Session 23-05.png,,bc68c2f248d5e2a915f144dd927bb4e26e7f7fd2856de220a77285e0eac62cbd,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-06.png,assets/world-anvil/screenshots/Session 23/Session 23-06.png,,1e9442bf8c6d72dda2d72de986123494413536aaf5d3942872270d1e1f9229b3,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-07.png,assets/world-anvil/screenshots/Session 23/Session 23-07.png,,bc5cf3fa8d4737966f300bb280cb5d481cbe28b5a732ba661248dd2dca25e2b3,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-08.png,assets/world-anvil/screenshots/Session 23/Session 23-08.png,,3ba6b9c6b836d7e8d94b9a949a7c231e62563ea01c10bab0159a88408d2e0d3b,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-09.png,assets/world-anvil/screenshots/Session 23/Session 23-09.png,,8ae18c2894b1e44302bb17a3a3ef4216a51ba4589a53453870d704cd823efd71,
move,Session 23,assets/world-anvil/screenshots-originals/Session 23/Session 23-10.png,assets/world-anvil/screenshots/Session 23/Session 23-10.png,,285f2657f34cb381641a205c0f7bc79b08ce1ca9b9366907e4e6b3b57b45ba06,
move,Session 24,assets/world-anvil/screenshots-originals/Session 24/Session 24-01.png,assets/world-anvil/screenshots/Session 24/Session 24-01.png,,4571231c7bd7d69cfc8c511964717b9ee8ad0ae7cdaeda2d676b34cfdb7e6662,
move,Session 24,assets/world-anvil/screenshots-originals/Session 24/Session 24-02.png,assets/world-anvil/screenshots/Session 24/Session 24-02.png,,cc1e65c7bc6c68c72546f5b10537cec214223b872514f6ab6f8b02c004b7de00,
move,Session 25,assets/world-anvil/screenshots-originals/Session 25/Session 25-01.png,assets/world-anvil/screenshots/Session 25/Session 25-01.png,,33c3de2b12ed3c25ad0addc0e79215139139dc7139c36f46b31d96d909e0a609,
move,Session 25,assets/world-anvil/screenshots-originals/Session 25/Session 25-02.png,assets/world-anvil/screenshots/Session 25/Session 25-02.png,,923ddf93205559c44812c849795c455f22364f04484d4f805d6f7236fa19f00b,
