old_path,new_path,original_bytes,webp_bytes,saved_bytes,status,error
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-01.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-01.webp,6958822,264530,6694292,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-02.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-02.webp,9002497,423906,8578591,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-03.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-03.webp,9977804,472826,9504978,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-04.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-04.webp,8972937,424776,8548161,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-05.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-05.webp,9976149,444674,9531475,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-06.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-06.webp,10740006,462420,10277586,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-07.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-07.webp,10609167,582864,10026303,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-08.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-08.webp,10697272,596610,10100662,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-09.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-09.webp,9128891,302478,8826413,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-10.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-10.webp,9120068,308304,8811764,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-11.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-11.webp,10030136,372526,9657610,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-12.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-12.webp,9097944,287460,8810484,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-13.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-13.webp,9381737,329774,9051963,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-14.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-14.webp,9673045,360830,9312215,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-15.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-15.webp,4744970,626732,4118238,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-16.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-16.webp,4458100,566502,3891598,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-17.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-17.webp,3670915,413878,3257037,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-18.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-18.webp,2925120,230250,2694870,converted,
assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-19.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/session-58-tyrant-s-last-refuge-19.webp,4144519,512082,3632437,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-01.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-01.webp,9840657,543752,9296905,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-02.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-02.webp,9183849,473032,8710817,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-03.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-03.webp,10285437,588898,9696539,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-04.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-04.webp,6819306,263470,6555836,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-05.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-05.webp,9002705,488226,8514479,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-06.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-06.webp,8377847,399290,7978557,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-07.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-07.webp,8129994,394134,7735860,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-08.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-08.webp,9673476,671158,9002318,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-09.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-09.webp,8529330,418590,8110740,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-10.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-10.webp,8166797,399426,7767371,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-11.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-11.webp,8010370,415796,7594574,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-12.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-12.webp,7247139,322882,6924257,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-13.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-13.webp,8416576,435442,7981134,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-14.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-14.webp,8172283,354078,7818205,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-15.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-15.webp,7479941,356358,7123583,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-16.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-16.webp,8285729,424228,7861501,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-17.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-17.webp,7361826,291004,7070822,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-18.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-18.webp,7933747,401160,7532587,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-19.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-19.webp,8297824,438946,7858878,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-20.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-20.webp,8163287,345666,7817621,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-21.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-21.webp,7874938,367418,7507520,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-22.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-22.webp,6939829,284716,6655113,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-23.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-23.webp,7237690,290778,6946912,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-24.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-24.webp,6355761,233988,6121773,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-25.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-25.webp,6769911,245852,6524059,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-26.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-26.webp,7406288,307814,7098474,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-27.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-27.webp,7174773,292194,6882579,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-28.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-28.webp,8113495,325504,7787991,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-29.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-29.webp,2205869,250378,1955491,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-30.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-30.webp,1972168,191878,1780290,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-31.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-31.webp,2206506,262094,1944412,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-32.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-32.webp,1950470,175828,1774642,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-33.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-33.webp,2098151,227602,1870549,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-34.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/Session 59-34.webp,1993844,187608,1806236,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-35.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-35.webp,4064241,647852,3416389,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-36.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-36.webp,3837714,535176,3302538,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-37.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-37.webp,3851434,527756,3323678,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-38.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-38.webp,2640545,173428,2467117,converted,
assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-39.png,assets/world-anvil/screenshots/Session 59 - There Is No Reyoknar/session-59-there-is-no-reyoknar-39.webp,3523710,449140,3074570,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/3712c670-e581-44b8-9531-3f8f58a52f9d.png,assets/world-anvil/screenshots/Session 60 - The Years Between/3712c670-e581-44b8-9531-3f8f58a52f9d.webp,2657064,216320,2440744,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/8d342ff5-a743-4a11-9c8a-62c19bdb37f0.png,assets/world-anvil/screenshots/Session 60 - The Years Between/8d342ff5-a743-4a11-9c8a-62c19bdb37f0.webp,3164373,340764,2823609,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Ally.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Ally.webp,2209514,169312,2040202,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Ant.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Ant.webp,2424033,230798,2193235,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Elowyn - original blue vestments.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Elowyn - original blue vestments.webp,2355529,220138,2135391,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Elowyn.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Elowyn.webp,3026708,272622,2754086,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Fitz.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Fitz.webp,2365359,218958,2146401,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Matteo.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Matteo.webp,2313418,218594,2094824,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Seamus.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Seamus.webp,2272987,201222,2071765,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-01.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-01.webp,8999427,324380,8675047,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-02.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-02.webp,10017279,484712,9532567,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-03.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-03.webp,8451266,305528,8145738,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-04.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-04.webp,9843189,410816,9432373,converted,
assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-05.png,assets/world-anvil/screenshots/Session 60 - The Years Between/Session 60-05.webp,9243555,362696,8880859,converted,
